,Unnamed: 0,videoname,filepath,poi,context,model,label,in_tst,in_ref
31187,31187,LA_E_7338486,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7338486.flac,LA_0026,LA_E_7338486,A14,1,1,0
31188,31188,LA_E_3425100,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3425100.flac,LA_0012,LA_E_3425100,A17,1,1,0
31189,31189,LA_E_3958262,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3958262.flac,LA_0006,LA_E_3958262,A19,1,1,0
31190,31190,LA_E_3846836,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3846836.flac,LA_0026,LA_E_3846836,A18,1,1,0
31191,31191,LA_E_8179125,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8179125.flac,LA_0020,LA_E_8179125,A12,1,1,0
31192,31192,LA_E_8764574,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8764574.flac,LA_0015,LA_E_8764574,A11,1,1,0
31193,31193,LA_E_7060788,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7060788.flac,LA_0014,LA_E_7060788,A18,1,1,0
31194,31194,LA_E_6302978,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6302978.flac,LA_0026,LA_E_6302978,A19,1,1,0
31195,31195,LA_E_7585309,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7585309.flac,LA_0031,LA_E_7585309,A09,1,1,0
31196,31196,LA_E_8124498,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8124498.flac,LA_0006,LA_E_8124498,-,0,1,1
31197,31197,LA_E_7809996,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7809996.flac,LA_0045,LA_E_7809996,-,0,1,1
31198,31198,LA_E_8969012,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8969012.flac,LA_0065,LA_E_8969012,-,0,1,1
31199,31199,LA_E_6915295,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6915295.flac,LA_0021,LA_E_6915295,A17,1,1,0
31200,31200,LA_E_7560011,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7560011.flac,LA_0026,LA_E_7560011,A18,1,1,0
31201,31201,LA_E_4793366,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4793366.flac,LA_0009,LA_E_4793366,A19,1,1,0
31202,31202,LA_E_9986939,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9986939.flac,LA_0025,LA_E_9986939,A14,1,1,0
31203,31203,LA_E_3661306,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3661306.flac,LA_0020,LA_E_3661306,A10,1,1,0
31204,31204,LA_E_8321755,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8321755.flac,LA_0032,LA_E_8321755,A10,1,1,0
31205,31205,LA_E_1136906,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1136906.flac,LA_0022,LA_E_1136906,A14,1,1,0
31206,31206,LA_E_8899602,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8899602.flac,LA_0037,LA_E_8899602,A15,1,1,0
31207,31207,LA_E_1777848,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1777848.flac,LA_0046,LA_E_1777848,A07,1,1,0
31208,31208,LA_E_5172035,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5172035.flac,LA_0045,LA_E_5172035,A08,1,1,0
31209,31209,LA_E_8382259,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8382259.flac,LA_0020,LA_E_8382259,-,0,1,1
31210,31210,LA_E_5306525,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5306525.flac,LA_0038,LA_E_5306525,A16,1,1,0
31211,31211,LA_E_4811745,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4811745.flac,LA_0005,LA_E_4811745,A13,1,1,0
31212,31212,LA_E_6335213,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6335213.flac,LA_0043,LA_E_6335213,A14,1,1,0
31213,31213,LA_E_9617679,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9617679.flac,LA_0038,LA_E_9617679,A19,1,1,0
31214,31214,LA_E_2739945,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2739945.flac,LA_0002,LA_E_2739945,A13,1,1,0
31215,31215,LA_E_1614839,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1614839.flac,LA_0013,LA_E_1614839,A17,1,1,0
31216,31216,LA_E_3644041,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3644041.flac,LA_0011,LA_E_3644041,A17,1,1,0
31217,31217,LA_E_3654742,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3654742.flac,LA_0034,LA_E_3654742,A19,1,1,0
31218,31218,LA_E_8403889,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8403889.flac,LA_0004,LA_E_8403889,A10,1,1,0
31219,31219,LA_E_3323809,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3323809.flac,LA_0039,LA_E_3323809,A12,1,1,0
31220,31220,LA_E_6514448,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6514448.flac,LA_0047,LA_E_6514448,A07,1,1,0
31221,31221,LA_E_7285349,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7285349.flac,LA_0008,LA_E_7285349,A14,1,1,0
31222,31222,LA_E_4076656,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4076656.flac,LA_0013,LA_E_4076656,A17,1,1,0
31223,31223,LA_E_9621540,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9621540.flac,LA_0046,LA_E_9621540,A16,1,1,0
31224,31224,LA_E_3514710,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3514710.flac,LA_0015,LA_E_3514710,A17,1,1,0
31225,31225,LA_E_9258251,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9258251.flac,LA_0040,LA_E_9258251,A13,1,1,0
31226,31226,LA_E_3641471,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3641471.flac,LA_0020,LA_E_3641471,A10,1,1,0
31227,31227,LA_E_2493804,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2493804.flac,LA_0013,LA_E_2493804,A12,1,1,0
31228,31228,LA_E_3877598,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3877598.flac,LA_0039,LA_E_3877598,A08,1,1,0
31229,31229,LA_E_2369955,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2369955.flac,LA_0038,LA_E_2369955,A10,1,1,0
31230,31230,LA_E_9251402,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9251402.flac,LA_0041,LA_E_9251402,A17,1,1,0
31231,31231,LA_E_3064161,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3064161.flac,LA_0003,LA_E_3064161,A18,1,1,0
31232,31232,LA_E_3714609,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3714609.flac,LA_0024,LA_E_3714609,A12,1,1,0
31233,31233,LA_E_8921502,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8921502.flac,LA_0018,LA_E_8921502,A18,1,1,0
31234,31234,LA_E_8906367,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8906367.flac,LA_0014,LA_E_8906367,A15,1,1,0
31235,31235,LA_E_3536136,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3536136.flac,LA_0044,LA_E_3536136,-,0,1,1
31236,31236,LA_E_4490428,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4490428.flac,LA_0039,LA_E_4490428,A07,1,1,0
31237,31237,LA_E_2996409,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2996409.flac,LA_0004,LA_E_2996409,A12,1,1,0
31238,31238,LA_E_1617409,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1617409.flac,LA_0035,LA_E_1617409,A09,1,1,0
31239,31239,LA_E_2221047,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2221047.flac,LA_0023,LA_E_2221047,A07,1,1,0
31240,31240,LA_E_7371564,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7371564.flac,LA_0008,LA_E_7371564,A07,1,1,0
31241,31241,LA_E_5877330,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5877330.flac,LA_0029,LA_E_5877330,A07,1,1,0
31242,31242,LA_E_4468409,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4468409.flac,LA_0043,LA_E_4468409,A18,1,1,0
31243,31243,LA_E_3691381,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3691381.flac,LA_0033,LA_E_3691381,A11,1,1,0
31244,31244,LA_E_5201690,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5201690.flac,LA_0014,LA_E_5201690,A15,1,1,0
31245,31245,LA_E_7080606,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7080606.flac,LA_0039,LA_E_7080606,A13,1,1,0
31246,31246,LA_E_3650445,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3650445.flac,LA_0006,LA_E_3650445,A18,1,1,0
31247,31247,LA_E_8675787,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8675787.flac,LA_0038,LA_E_8675787,A11,1,1,0
31248,31248,LA_E_8092069,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8092069.flac,LA_0031,LA_E_8092069,A14,1,1,0
31249,31249,LA_E_3121375,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3121375.flac,LA_0046,LA_E_3121375,A07,1,1,0
31250,31250,LA_E_6878146,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6878146.flac,LA_0009,LA_E_6878146,A16,1,1,0
31251,31251,LA_E_7658985,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7658985.flac,LA_0010,LA_E_7658985,-,0,1,1
31252,31252,LA_E_7634657,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7634657.flac,LA_0012,LA_E_7634657,-,0,1,1
31253,31253,LA_E_1914865,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1914865.flac,LA_0058,LA_E_1914865,-,0,1,1
31254,31254,LA_E_3949236,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3949236.flac,LA_0047,LA_E_3949236,A08,1,1,0
31255,31255,LA_E_6525770,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6525770.flac,LA_0010,LA_E_6525770,A10,1,1,0
31256,31256,LA_E_6317367,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6317367.flac,LA_0059,LA_E_6317367,-,0,1,1
31257,31257,LA_E_4095384,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4095384.flac,LA_0008,LA_E_4095384,A11,1,1,0
31258,31258,LA_E_2369113,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2369113.flac,LA_0003,LA_E_2369113,A07,1,1,0
31259,31259,LA_E_5441920,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5441920.flac,LA_0024,LA_E_5441920,A08,1,1,0
31260,31260,LA_E_2438276,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2438276.flac,LA_0003,LA_E_2438276,A10,1,1,0
31261,31261,LA_E_8235986,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8235986.flac,LA_0021,LA_E_8235986,A10,1,1,0
31262,31262,LA_E_7427929,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7427929.flac,LA_0053,LA_E_7427929,-,0,1,1
31263,31263,LA_E_1654666,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1654666.flac,LA_0044,LA_E_1654666,A11,1,1,0
31264,31264,LA_E_3584215,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3584215.flac,LA_0012,LA_E_3584215,A07,1,1,0
31265,31265,LA_E_6308987,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6308987.flac,LA_0031,LA_E_6308987,A10,1,1,0
31266,31266,LA_E_9766347,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9766347.flac,LA_0024,LA_E_9766347,A19,1,1,0
31267,31267,LA_E_9865601,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9865601.flac,LA_0008,LA_E_9865601,A11,1,1,0
31268,31268,LA_E_8594899,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8594899.flac,LA_0020,LA_E_8594899,A10,1,1,0
31269,31269,LA_E_3177764,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3177764.flac,LA_0037,LA_E_3177764,A18,1,1,0
31270,31270,LA_E_1543282,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1543282.flac,LA_0027,LA_E_1543282,A11,1,1,0
31271,31271,LA_E_6855306,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6855306.flac,LA_0043,LA_E_6855306,A17,1,1,0
31272,31272,LA_E_1694692,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1694692.flac,LA_0015,LA_E_1694692,A18,1,1,0
31273,31273,LA_E_8287418,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8287418.flac,LA_0031,LA_E_8287418,A16,1,1,0
31274,31274,LA_E_7247519,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7247519.flac,LA_0019,LA_E_7247519,A11,1,1,0
31275,31275,LA_E_5713771,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5713771.flac,LA_0042,LA_E_5713771,A15,1,1,0
31276,31276,LA_E_8867208,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8867208.flac,LA_0030,LA_E_8867208,A15,1,1,0
31277,31277,LA_E_9093786,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9093786.flac,LA_0013,LA_E_9093786,A11,1,1,0
31278,31278,LA_E_5075477,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5075477.flac,LA_0058,LA_E_5075477,-,0,1,1
31279,31279,LA_E_9717210,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9717210.flac,LA_0004,LA_E_9717210,A11,1,1,0
31280,31280,LA_E_7545025,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7545025.flac,LA_0047,LA_E_7545025,A14,1,1,0
31281,31281,LA_E_2671418,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2671418.flac,LA_0012,LA_E_2671418,A08,1,1,0
31282,31282,LA_E_9437627,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9437627.flac,LA_0029,LA_E_9437627,A14,1,1,0
31283,31283,LA_E_3315219,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3315219.flac,LA_0039,LA_E_3315219,A10,1,1,0
31284,31284,LA_E_6980455,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6980455.flac,LA_0039,LA_E_6980455,A15,1,1,0
31285,31285,LA_E_2508184,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2508184.flac,LA_0008,LA_E_2508184,-,0,1,1
31286,31286,LA_E_8359811,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8359811.flac,LA_0018,LA_E_8359811,A09,1,1,0
31287,31287,LA_E_8299222,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8299222.flac,LA_0008,LA_E_8299222,A12,1,1,0
31288,31288,LA_E_4038045,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4038045.flac,LA_0015,LA_E_4038045,A12,1,1,0
31289,31289,LA_E_5979288,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5979288.flac,LA_0035,LA_E_5979288,-,0,1,1
31290,31290,LA_E_7933180,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7933180.flac,LA_0016,LA_E_7933180,A19,1,1,0
31291,31291,LA_E_4767145,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4767145.flac,LA_0024,LA_E_4767145,-,0,1,1
31292,31292,LA_E_4498152,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4498152.flac,LA_0002,LA_E_4498152,A18,1,1,0
31293,31293,LA_E_7540848,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7540848.flac,LA_0034,LA_E_7540848,A18,1,1,0
31294,31294,LA_E_3837880,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3837880.flac,LA_0009,LA_E_3837880,A19,1,1,0
31295,31295,LA_E_1281318,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1281318.flac,LA_0033,LA_E_1281318,A10,1,1,0
31296,31296,LA_E_5534956,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5534956.flac,LA_0020,LA_E_5534956,A14,1,1,0
31297,31297,LA_E_5031978,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5031978.flac,LA_0043,LA_E_5031978,A07,1,1,0
31298,31298,LA_E_9458286,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9458286.flac,LA_0020,LA_E_9458286,A17,1,1,0
31299,31299,LA_E_1460281,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1460281.flac,LA_0042,LA_E_1460281,A09,1,1,0
31300,31300,LA_E_3793681,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3793681.flac,LA_0047,LA_E_3793681,A14,1,1,0
31301,31301,LA_E_7511708,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7511708.flac,LA_0029,LA_E_7511708,-,0,1,1
31302,31302,LA_E_6636585,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6636585.flac,LA_0032,LA_E_6636585,A16,1,1,0
31303,31303,LA_E_7299123,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7299123.flac,LA_0037,LA_E_7299123,A08,1,1,0
31304,31304,LA_E_8172142,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8172142.flac,LA_0025,LA_E_8172142,A11,1,1,0
31305,31305,LA_E_8747490,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8747490.flac,LA_0019,LA_E_8747490,A14,1,1,0
31306,31306,LA_E_4849454,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4849454.flac,LA_0002,LA_E_4849454,A14,1,1,0
31307,31307,LA_E_5939131,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5939131.flac,LA_0067,LA_E_5939131,-,0,1,1
31308,31308,LA_E_6000840,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6000840.flac,LA_0012,LA_E_6000840,A08,1,1,0
31309,31309,LA_E_9843810,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9843810.flac,LA_0045,LA_E_9843810,A18,1,1,0
31310,31310,LA_E_6652575,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6652575.flac,LA_0019,LA_E_6652575,A19,1,1,0
31311,31311,LA_E_6136466,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6136466.flac,LA_0007,LA_E_6136466,A11,1,1,0
31312,31312,LA_E_4572356,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4572356.flac,LA_0009,LA_E_4572356,A18,1,1,0
31313,31313,LA_E_5979888,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5979888.flac,LA_0036,LA_E_5979888,A15,1,1,0
31314,31314,LA_E_1317538,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1317538.flac,LA_0028,LA_E_1317538,A12,1,1,0
31315,31315,LA_E_2329536,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2329536.flac,LA_0031,LA_E_2329536,A19,1,1,0
31316,31316,LA_E_3589120,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3589120.flac,LA_0032,LA_E_3589120,A14,1,1,0
31317,31317,LA_E_3554593,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3554593.flac,LA_0033,LA_E_3554593,-,0,1,1
31318,31318,LA_E_5136936,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5136936.flac,LA_0046,LA_E_5136936,A17,1,1,0
31319,31319,LA_E_1016826,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1016826.flac,LA_0001,LA_E_1016826,A11,1,1,0
31320,31320,LA_E_8306645,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8306645.flac,LA_0044,LA_E_8306645,A19,1,1,0
31321,31321,LA_E_5390433,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5390433.flac,LA_0024,LA_E_5390433,A16,1,1,0
31322,31322,LA_E_7763335,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7763335.flac,LA_0032,LA_E_7763335,A15,1,1,0
31323,31323,LA_E_1975564,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1975564.flac,LA_0034,LA_E_1975564,A13,1,1,0
31324,31324,LA_E_4076779,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4076779.flac,LA_0046,LA_E_4076779,A17,1,1,0
31325,31325,LA_E_1557011,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1557011.flac,LA_0031,LA_E_1557011,-,0,1,1
31326,31326,LA_E_9576410,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9576410.flac,LA_0033,LA_E_9576410,-,0,1,1
31327,31327,LA_E_3425741,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3425741.flac,LA_0014,LA_E_3425741,A14,1,1,0
31328,31328,LA_E_4353757,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4353757.flac,LA_0025,LA_E_4353757,A10,1,1,0
31329,31329,LA_E_2056359,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2056359.flac,LA_0036,LA_E_2056359,A18,1,1,0
31330,31330,LA_E_7153257,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7153257.flac,LA_0020,LA_E_7153257,A16,1,1,0
31331,31331,LA_E_7201658,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7201658.flac,LA_0030,LA_E_7201658,A15,1,1,0
31332,31332,LA_E_7997193,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7997193.flac,LA_0040,LA_E_7997193,A07,1,1,0
31333,31333,LA_E_6612367,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6612367.flac,LA_0001,LA_E_6612367,A15,1,1,0
31334,31334,LA_E_6699243,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6699243.flac,LA_0032,LA_E_6699243,A10,1,1,0
31335,31335,LA_E_6670556,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6670556.flac,LA_0006,LA_E_6670556,A09,1,1,0
31336,31336,LA_E_9117988,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9117988.flac,LA_0012,LA_E_9117988,A15,1,1,0
31337,31337,LA_E_2244061,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2244061.flac,LA_0047,LA_E_2244061,A14,1,1,0
31338,31338,LA_E_8614442,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8614442.flac,LA_0012,LA_E_8614442,-,0,1,1
31339,31339,LA_E_9082189,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9082189.flac,LA_0017,LA_E_9082189,-,0,1,1
31340,31340,LA_E_1230806,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1230806.flac,LA_0045,LA_E_1230806,A07,1,1,0
31341,31341,LA_E_8456101,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8456101.flac,LA_0033,LA_E_8456101,A14,1,1,0
31342,31342,LA_E_9482501,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9482501.flac,LA_0037,LA_E_9482501,A12,1,1,0
31343,31343,LA_E_5111661,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5111661.flac,LA_0008,LA_E_5111661,A07,1,1,0
31344,31344,LA_E_9711627,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9711627.flac,LA_0030,LA_E_9711627,A15,1,1,0
31345,31345,LA_E_5848207,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5848207.flac,LA_0029,LA_E_5848207,-,0,1,1
31346,31346,LA_E_4797976,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4797976.flac,LA_0029,LA_E_4797976,-,0,1,1
31347,31347,LA_E_3144175,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3144175.flac,LA_0024,LA_E_3144175,A10,1,1,0
31348,31348,LA_E_4123398,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4123398.flac,LA_0027,LA_E_4123398,A13,1,1,0
31349,31349,LA_E_5000537,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5000537.flac,LA_0033,LA_E_5000537,A18,1,1,0
31350,31350,LA_E_2496821,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2496821.flac,LA_0009,LA_E_2496821,A08,1,1,0
31351,31351,LA_E_1301799,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1301799.flac,LA_0039,LA_E_1301799,A13,1,1,0
31352,31352,LA_E_5006043,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5006043.flac,LA_0037,LA_E_5006043,A14,1,1,0
31353,31353,LA_E_1961443,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1961443.flac,LA_0034,LA_E_1961443,A16,1,1,0
31354,31354,LA_E_8516630,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8516630.flac,LA_0024,LA_E_8516630,A17,1,1,0
31355,31355,LA_E_7586586,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7586586.flac,LA_0047,LA_E_7586586,A09,1,1,0
31356,31356,LA_E_7143475,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7143475.flac,LA_0019,LA_E_7143475,A07,1,1,0
