videoname,poi,context,value
LA_E_6780061,asvspoof,eval,0.060455322265625
LA_E_4552910,asvspoof,eval,0.035308837890625
LA_E_6465970,asvspoof,eval,0.031463623046875
LA_E_8753947,asvspoof,eval,0.02984619140625
LA_E_2052588,asvspoof,eval,0.0865478515625
LA_E_9685249,asvspoof,eval,0.056915283203125
LA_E_9674428,asvspoof,eval,0.0889892578125
LA_E_9449522,asvspoof,eval,0.062286376953125
LA_E_6513799,asvspoof,eval,0.048553466796875
LA_E_9999427,asvspoof,eval,0.06512451171875
LA_E_6330384,asvspoof,eval,0.057373046875
LA_E_1672329,asvspoof,eval,0.06817626953125
LA_E_3603657,asvspoof,eval,0.060699462890625
LA_E_5899892,asvspoof,eval,0.032989501953125
LA_E_2718565,asvspoof,eval,0.055206298828125
LA_E_2348011,asvspoof,eval,0.042755126953125
LA_E_8480384,asvspoof,eval,0.04779052734375
LA_E_8318655,asvspoof,eval,0.06085205078125
LA_E_3590910,asvspoof,eval,0.0399169921875
LA_E_1909654,asvspoof,eval,0.0697021484375
LA_E_3619745,asvspoof,eval,0.034515380859375
LA_E_8614565,asvspoof,eval,0.062225341796875
LA_E_7749162,asvspoof,eval,0.0440673828125
LA_E_2269472,asvspoof,eval,0.04327392578125
LA_E_2774537,asvspoof,eval,0.053924560546875
LA_E_2192796,asvspoof,eval,0.0679931640625
LA_E_5809805,asvspoof,eval,0.041656494140625
LA_E_7451717,asvspoof,eval,0.0226287841796875
LA_E_2936438,asvspoof,eval,0.03948974609375
LA_E_2283972,asvspoof,eval,0.05438232421875
LA_E_7528437,asvspoof,eval,0.05426025390625
LA_E_6345007,asvspoof,eval,0.03607177734375
LA_E_6726908,asvspoof,eval,0.1280517578125
LA_E_9195705,asvspoof,eval,0.040252685546875
LA_E_3636036,asvspoof,eval,0.07476806640625
LA_E_4526488,asvspoof,eval,0.05609130859375
LA_E_6047838,asvspoof,eval,0.046142578125
LA_E_1427726,asvspoof,eval,0.043792724609375
LA_E_6299389,asvspoof,eval,0.041900634765625
LA_E_6859902,asvspoof,eval,0.060150146484375
LA_E_8301788,asvspoof,eval,0.033538818359375
LA_E_8162703,asvspoof,eval,0.05755615234375
LA_E_5048285,asvspoof,eval,0.0400390625
LA_E_8923547,asvspoof,eval,0.0693359375
LA_E_3537551,asvspoof,eval,0.0946044921875
LA_E_1868065,asvspoof,eval,0.055755615234375
LA_E_7485952,asvspoof,eval,0.0543212890625
LA_E_1281553,asvspoof,eval,0.05706787109375
LA_E_9310466,asvspoof,eval,0.05194091796875
LA_E_8252222,asvspoof,eval,0.0517578125
LA_E_5046270,asvspoof,eval,0.10211181640625
LA_E_2739959,asvspoof,eval,0.04193115234375
LA_E_4343635,asvspoof,eval,0.06622314453125
LA_E_2944707,asvspoof,eval,0.051177978515625
LA_E_8296367,asvspoof,eval,0.07171630859375
LA_E_8426122,asvspoof,eval,0.03900146484375
LA_E_1537449,asvspoof,eval,0.05908203125
LA_E_9011033,asvspoof,eval,0.048065185546875
LA_E_9532123,asvspoof,eval,0.0307769775390625
LA_E_5719153,asvspoof,eval,0.051605224609375
LA_E_8593844,asvspoof,eval,0.0361328125
LA_E_8099030,asvspoof,eval,0.04656982421875
LA_E_6250554,asvspoof,eval,0.0224151611328125
LA_E_7851220,asvspoof,eval,0.045654296875
LA_E_4787274,asvspoof,eval,0.0614013671875
LA_E_6866554,asvspoof,eval,0.050750732421875
LA_E_7679962,asvspoof,eval,0.0416259765625
LA_E_7606233,asvspoof,eval,0.07745361328125
LA_E_5912240,asvspoof,eval,0.07342529296875
LA_E_7802504,asvspoof,eval,0.04345703125
LA_E_7311041,asvspoof,eval,0.051544189453125
LA_E_7531186,asvspoof,eval,0.04803466796875
LA_E_6984833,asvspoof,eval,0.048919677734375
LA_E_8181533,asvspoof,eval,0.032073974609375
LA_E_3053236,asvspoof,eval,0.049652099609375
LA_E_1805808,asvspoof,eval,0.06793212890625
LA_E_1930670,asvspoof,eval,0.067626953125
LA_E_5420766,asvspoof,eval,0.0545654296875
LA_E_6015941,asvspoof,eval,0.0743408203125
LA_E_9696629,asvspoof,eval,0.06365966796875
LA_E_2551649,asvspoof,eval,0.049102783203125
LA_E_9807162,asvspoof,eval,0.052490234375
LA_E_9465434,asvspoof,eval,0.07666015625
LA_E_9728398,asvspoof,eval,0.03955078125
LA_E_6244042,asvspoof,eval,0.05780029296875
LA_E_4922619,asvspoof,eval,0.060028076171875
LA_E_4293315,asvspoof,eval,0.06085205078125
LA_E_6526271,asvspoof,eval,0.0523681640625
LA_E_6733306,asvspoof,eval,0.04351806640625
LA_E_6660752,asvspoof,eval,0.053070068359375
LA_E_9394669,asvspoof,eval,0.037506103515625
LA_E_8460673,asvspoof,eval,0.033660888671875
LA_E_2465535,asvspoof,eval,0.043212890625
LA_E_2909330,asvspoof,eval,0.08648681640625
LA_E_8907302,asvspoof,eval,0.0634765625
LA_E_7576875,asvspoof,eval,0.05609130859375
LA_E_5361420,asvspoof,eval,0.09228515625
LA_E_6775074,asvspoof,eval,0.10211181640625
LA_E_1648826,asvspoof,eval,0.05242919921875
LA_E_8645210,asvspoof,eval,0.1187744140625
LA_E_6043104,asvspoof,eval,0.040557861328125
LA_E_1000989,asvspoof,eval,0.0780029296875
LA_E_5448690,asvspoof,eval,0.05255126953125
LA_E_1885923,asvspoof,eval,0.04449462890625
LA_E_2093764,asvspoof,eval,0.0831298828125
LA_E_9712674,asvspoof,eval,0.04095458984375
LA_E_3968080,asvspoof,eval,0.07275390625
LA_E_7288669,asvspoof,eval,0.09490966796875
LA_E_3723007,asvspoof,eval,0.056671142578125
LA_E_2458914,asvspoof,eval,0.0709228515625
LA_E_9923170,asvspoof,eval,0.08636474609375
LA_E_3200636,asvspoof,eval,0.044708251953125
LA_E_5932996,asvspoof,eval,0.02880859375
LA_E_5779692,asvspoof,eval,0.05889892578125
LA_E_8382434,asvspoof,eval,0.0538330078125
LA_E_6841445,asvspoof,eval,0.06573486328125
LA_E_7567404,asvspoof,eval,0.09454345703125
LA_E_4941476,asvspoof,eval,0.0926513671875
LA_E_2253275,asvspoof,eval,0.08868408203125
LA_E_5302874,asvspoof,eval,0.0609130859375
LA_E_5371570,asvspoof,eval,0.05767822265625
LA_E_8909724,asvspoof,eval,0.0341796875
LA_E_1817417,asvspoof,eval,0.050872802734375
LA_E_1048210,asvspoof,eval,0.05816650390625
LA_E_4760047,asvspoof,eval,0.07061767578125
LA_E_9412515,asvspoof,eval,0.054534912109375
LA_E_9296794,asvspoof,eval,0.050018310546875
LA_E_2130995,asvspoof,eval,0.055145263671875
LA_E_5869189,asvspoof,eval,0.04986572265625
LA_E_3185878,asvspoof,eval,0.06658935546875
LA_E_3290900,asvspoof,eval,0.043060302734375
LA_E_6918536,asvspoof,eval,0.0504150390625
LA_E_5729101,asvspoof,eval,0.102783203125
LA_E_7393497,asvspoof,eval,0.052642822265625
LA_E_5474245,asvspoof,eval,0.1025390625
LA_E_6145732,asvspoof,eval,0.093994140625
LA_E_4363323,asvspoof,eval,0.05291748046875
LA_E_3657540,asvspoof,eval,0.0692138671875
LA_E_4029025,asvspoof,eval,0.06011962890625
LA_E_3863140,asvspoof,eval,0.061004638671875
LA_E_1701427,asvspoof,eval,0.052490234375
LA_E_7976509,asvspoof,eval,0.0299530029296875
LA_E_6767807,asvspoof,eval,0.050140380859375
LA_E_3783455,asvspoof,eval,0.064453125
LA_E_7312331,asvspoof,eval,0.0369873046875
LA_E_6457766,asvspoof,eval,0.060760498046875
LA_E_4786555,asvspoof,eval,0.06365966796875
LA_E_2176758,asvspoof,eval,0.045074462890625
LA_E_8897134,asvspoof,eval,0.066650390625
LA_E_2399381,asvspoof,eval,0.03985595703125
LA_E_4522926,asvspoof,eval,0.029144287109375
LA_E_8120260,asvspoof,eval,0.042205810546875
LA_E_6330019,asvspoof,eval,0.0875244140625
LA_E_4262850,asvspoof,eval,0.047698974609375
LA_E_4651002,asvspoof,eval,0.04010009765625
LA_E_3379384,asvspoof,eval,0.035614013671875
LA_E_5876251,asvspoof,eval,0.06317138671875
LA_E_1382043,asvspoof,eval,0.039215087890625
LA_E_1030894,asvspoof,eval,0.03778076171875
LA_E_6405412,asvspoof,eval,0.058258056640625
LA_E_4630755,asvspoof,eval,0.046966552734375
LA_E_1256616,asvspoof,eval,0.06549072265625
LA_E_4738754,asvspoof,eval,0.09332275390625
LA_E_8542018,asvspoof,eval,0.033660888671875
LA_E_9844427,asvspoof,eval,0.042083740234375
LA_E_2660080,asvspoof,eval,0.051727294921875
LA_E_6770845,asvspoof,eval,0.06005859375
LA_E_4211146,asvspoof,eval,0.047943115234375
LA_E_9079848,asvspoof,eval,0.06512451171875
LA_E_4886700,asvspoof,eval,0.07928466796875
LA_E_3721297,asvspoof,eval,0.0919189453125
LA_E_2370643,asvspoof,eval,0.06011962890625
LA_E_9172018,asvspoof,eval,0.040374755859375
LA_E_8698840,asvspoof,eval,0.06915283203125
LA_E_8022597,asvspoof,eval,0.030059814453125
LA_E_2168146,asvspoof,eval,0.06396484375
LA_E_5375809,asvspoof,eval,0.0511474609375
LA_E_9897745,asvspoof,eval,0.041046142578125
LA_E_9054124,asvspoof,eval,0.032318115234375
LA_E_1977525,asvspoof,eval,0.052886962890625
LA_E_9497522,asvspoof,eval,0.036651611328125
LA_E_5208872,asvspoof,eval,0.09478759765625
LA_E_7157055,asvspoof,eval,0.038665771484375
LA_E_4580855,asvspoof,eval,0.039947509765625
LA_E_1443571,asvspoof,eval,0.06512451171875
LA_E_8053066,asvspoof,eval,0.099853515625
LA_E_3601465,asvspoof,eval,0.05926513671875
LA_E_4866410,asvspoof,eval,0.055908203125
LA_E_9342797,asvspoof,eval,0.05438232421875
LA_E_9620449,asvspoof,eval,0.058135986328125
LA_E_4582934,asvspoof,eval,0.056243896484375
LA_E_2194863,asvspoof,eval,0.053497314453125
LA_E_2615683,asvspoof,eval,0.052642822265625
LA_E_1580381,asvspoof,eval,0.049163818359375
LA_E_1180082,asvspoof,eval,0.06597900390625
LA_E_3691602,asvspoof,eval,0.05609130859375
LA_E_7694823,asvspoof,eval,0.075927734375
LA_E_4208703,asvspoof,eval,0.045623779296875
LA_E_3964419,asvspoof,eval,0.055938720703125
LA_E_6586644,asvspoof,eval,0.04779052734375
LA_E_4575090,asvspoof,eval,0.032501220703125
LA_E_4596524,asvspoof,eval,0.05389404296875
LA_E_1829340,asvspoof,eval,0.05755615234375
LA_E_2572193,asvspoof,eval,0.06884765625
LA_E_6105336,asvspoof,eval,0.05145263671875
LA_E_4229947,asvspoof,eval,0.034942626953125
LA_E_6759242,asvspoof,eval,0.060150146484375
LA_E_7218884,asvspoof,eval,0.0823974609375
LA_E_5671643,asvspoof,eval,0.09271240234375
LA_E_8145164,asvspoof,eval,0.0682373046875
LA_E_6823230,asvspoof,eval,0.044830322265625
LA_E_2429665,asvspoof,eval,0.053619384765625
LA_E_2879686,asvspoof,eval,0.051513671875
LA_E_5444934,asvspoof,eval,0.100341796875
LA_E_6782713,asvspoof,eval,0.043060302734375
LA_E_3830886,asvspoof,eval,0.026458740234375
LA_E_7658524,asvspoof,eval,0.050811767578125
LA_E_4005200,asvspoof,eval,0.03765869140625
LA_E_2118411,asvspoof,eval,0.034942626953125
LA_E_8473187,asvspoof,eval,0.0869140625
LA_E_2392681,asvspoof,eval,0.0731201171875
LA_E_8313069,asvspoof,eval,0.047332763671875
LA_E_3935662,asvspoof,eval,0.0462646484375
LA_E_8689613,asvspoof,eval,0.056488037109375
LA_E_9463384,asvspoof,eval,0.03729248046875
LA_E_4444666,asvspoof,eval,0.035614013671875
LA_E_8643260,asvspoof,eval,0.060821533203125
LA_E_1486373,asvspoof,eval,0.02508544921875
LA_E_5436002,asvspoof,eval,0.0345458984375
LA_E_2355715,asvspoof,eval,0.0665283203125
LA_E_5009719,asvspoof,eval,0.021392822265625
LA_E_6839283,asvspoof,eval,0.0487060546875
LA_E_1047041,asvspoof,eval,0.04620361328125
LA_E_5817392,asvspoof,eval,0.06964111328125
LA_E_8240755,asvspoof,eval,0.048858642578125
LA_E_1327472,asvspoof,eval,0.054443359375
LA_E_2673456,asvspoof,eval,0.044921875
LA_E_4865869,asvspoof,eval,0.037689208984375
LA_E_4651404,asvspoof,eval,0.07171630859375
LA_E_6189718,asvspoof,eval,0.049102783203125
LA_E_5524472,asvspoof,eval,0.061370849609375
LA_E_7074879,asvspoof,eval,0.055419921875
LA_E_3566254,asvspoof,eval,0.0635986328125
LA_E_3093154,asvspoof,eval,0.0562744140625
LA_E_5359922,asvspoof,eval,0.035919189453125
LA_E_3469759,asvspoof,eval,0.07489013671875
LA_E_6080698,asvspoof,eval,0.04058837890625
LA_E_1419742,asvspoof,eval,0.09722900390625
LA_E_9022850,asvspoof,eval,0.060546875
LA_E_2864879,asvspoof,eval,0.0251007080078125
LA_E_5072416,asvspoof,eval,0.05413818359375
LA_E_2439013,asvspoof,eval,0.054718017578125
LA_E_7626629,asvspoof,eval,0.0574951171875
LA_E_9927245,asvspoof,eval,0.05645751953125
LA_E_4856684,asvspoof,eval,0.04058837890625
LA_E_6311010,asvspoof,eval,0.06439208984375
LA_E_2553860,asvspoof,eval,0.03631591796875
LA_E_2579092,asvspoof,eval,0.04229736328125
LA_E_9604092,asvspoof,eval,0.048065185546875
LA_E_4998603,asvspoof,eval,0.048553466796875
LA_E_2827495,asvspoof,eval,0.0594482421875
LA_E_7602238,asvspoof,eval,0.06134033203125
LA_E_3821946,asvspoof,eval,0.049102783203125
LA_E_9531660,asvspoof,eval,0.042938232421875
LA_E_5690163,asvspoof,eval,0.04022216796875
LA_E_3558346,asvspoof,eval,0.0413818359375
LA_E_2066293,asvspoof,eval,0.07568359375
LA_E_4379877,asvspoof,eval,0.06329345703125
LA_E_5145727,asvspoof,eval,0.059295654296875
LA_E_9552173,asvspoof,eval,0.038726806640625
LA_E_7962042,asvspoof,eval,0.08489990234375
LA_E_4063082,asvspoof,eval,0.0460205078125
LA_E_2384237,asvspoof,eval,0.054931640625
LA_E_1681758,asvspoof,eval,0.045318603515625
LA_E_7607091,asvspoof,eval,0.0249481201171875
LA_E_6844994,asvspoof,eval,0.060882568359375
LA_E_2740695,asvspoof,eval,0.04119873046875
LA_E_5855701,asvspoof,eval,0.035308837890625
LA_E_5434108,asvspoof,eval,0.07147216796875
LA_E_1830839,asvspoof,eval,0.044342041015625
LA_E_3481707,asvspoof,eval,0.052825927734375
LA_E_7213446,asvspoof,eval,0.05499267578125
LA_E_9634853,asvspoof,eval,0.061676025390625
LA_E_9082855,asvspoof,eval,0.0330810546875
LA_E_5229721,asvspoof,eval,0.03350830078125
LA_E_8435475,asvspoof,eval,0.04119873046875
LA_E_9584016,asvspoof,eval,0.053955078125
LA_E_3420748,asvspoof,eval,0.05010986328125
LA_E_1032595,asvspoof,eval,0.047760009765625
LA_E_4624762,asvspoof,eval,0.07135009765625
LA_E_4342701,asvspoof,eval,0.055908203125
LA_E_7433042,asvspoof,eval,0.05645751953125
LA_E_1172217,asvspoof,eval,0.040557861328125
LA_E_5980570,asvspoof,eval,0.088623046875
LA_E_6068563,asvspoof,eval,0.051177978515625
LA_E_9510567,asvspoof,eval,0.0709228515625
LA_E_4990324,asvspoof,eval,0.045379638671875
LA_E_3418088,asvspoof,eval,0.0640869140625
LA_E_3475563,asvspoof,eval,0.03973388671875
LA_E_9886924,asvspoof,eval,0.0309906005859375
LA_E_3515248,asvspoof,eval,0.05242919921875
LA_E_6295696,asvspoof,eval,0.043701171875
LA_E_4221830,asvspoof,eval,0.0513916015625
LA_E_3205722,asvspoof,eval,0.03466796875
LA_E_6587896,asvspoof,eval,0.0599365234375
LA_E_5050463,asvspoof,eval,0.05950927734375
LA_E_2093168,asvspoof,eval,0.04388427734375
LA_E_9279482,asvspoof,eval,0.0484619140625
LA_E_1070216,asvspoof,eval,0.0697021484375
LA_E_3578188,asvspoof,eval,0.028778076171875
LA_E_6493291,asvspoof,eval,0.057525634765625
LA_E_7579050,asvspoof,eval,0.047210693359375
LA_E_4552721,asvspoof,eval,0.07269287109375
LA_E_4969613,asvspoof,eval,0.051605224609375
LA_E_4785626,asvspoof,eval,0.036407470703125
LA_E_4581164,asvspoof,eval,0.06549072265625
LA_E_6923585,asvspoof,eval,0.0477294921875
LA_E_5829806,asvspoof,eval,0.032318115234375
LA_E_7329435,asvspoof,eval,0.10797119140625
LA_E_3064499,asvspoof,eval,0.0435791015625
LA_E_7548565,asvspoof,eval,0.0279388427734375
LA_E_2461841,asvspoof,eval,0.0572509765625
LA_E_6273035,asvspoof,eval,0.10174560546875
LA_E_6301628,asvspoof,eval,0.04779052734375
LA_E_4588048,asvspoof,eval,0.05938720703125
LA_E_5309544,asvspoof,eval,0.07489013671875
LA_E_5363140,asvspoof,eval,0.068115234375
LA_E_1956421,asvspoof,eval,0.10595703125
LA_E_3054206,asvspoof,eval,0.05029296875
LA_E_9464128,asvspoof,eval,0.054901123046875
LA_E_6786652,asvspoof,eval,0.090087890625
LA_E_1622782,asvspoof,eval,0.046661376953125
LA_E_3737861,asvspoof,eval,0.058990478515625
LA_E_9848454,asvspoof,eval,0.0377197265625
LA_E_4815570,asvspoof,eval,0.05010986328125
LA_E_3933512,asvspoof,eval,0.061492919921875
LA_E_6056198,asvspoof,eval,0.060089111328125
LA_E_8914006,asvspoof,eval,0.04168701171875
LA_E_1251597,asvspoof,eval,0.08770751953125
LA_E_7871489,asvspoof,eval,0.0491943359375
LA_E_1944128,asvspoof,eval,0.056427001953125
LA_E_6971473,asvspoof,eval,0.04736328125
LA_E_8867783,asvspoof,eval,0.050201416015625
LA_E_1633143,asvspoof,eval,0.06396484375
LA_E_2105326,asvspoof,eval,0.03717041015625
LA_E_7052853,asvspoof,eval,0.052886962890625
LA_E_4935590,asvspoof,eval,0.0501708984375
LA_E_3447587,asvspoof,eval,0.05438232421875
LA_E_7144637,asvspoof,eval,0.06304931640625
LA_E_3074215,asvspoof,eval,0.0777587890625
LA_E_4706791,asvspoof,eval,0.03973388671875
LA_E_5155261,asvspoof,eval,0.043670654296875
LA_E_6206451,asvspoof,eval,0.07574462890625
LA_E_5020851,asvspoof,eval,0.0263671875
LA_E_8920783,asvspoof,eval,0.07037353515625
LA_E_9034379,asvspoof,eval,0.049896240234375
LA_E_6757391,asvspoof,eval,0.037506103515625
LA_E_2237408,asvspoof,eval,0.062286376953125
LA_E_1434118,asvspoof,eval,0.05072021484375
LA_E_8557853,asvspoof,eval,0.037994384765625
LA_E_7709980,asvspoof,eval,0.04248046875
LA_E_3099920,asvspoof,eval,0.06219482421875
LA_E_9135162,asvspoof,eval,0.0623779296875
LA_E_6440140,asvspoof,eval,0.06768798828125
LA_E_9923112,asvspoof,eval,0.04986572265625
LA_E_7955257,asvspoof,eval,0.07305908203125
LA_E_4127820,asvspoof,eval,0.047027587890625
LA_E_9559202,asvspoof,eval,0.05682373046875
LA_E_4720442,asvspoof,eval,0.05792236328125
LA_E_3134424,asvspoof,eval,0.04901123046875
LA_E_1302569,asvspoof,eval,0.056610107421875
LA_E_8613758,asvspoof,eval,0.03485107421875
LA_E_5464483,asvspoof,eval,0.08966064453125
LA_E_3139975,asvspoof,eval,0.062469482421875
LA_E_7514290,asvspoof,eval,0.07513427734375
LA_E_1855049,asvspoof,eval,0.032684326171875
LA_E_6363313,asvspoof,eval,0.06695556640625
LA_E_4194009,asvspoof,eval,0.04754638671875
LA_E_9865338,asvspoof,eval,0.0205078125
LA_E_3679202,asvspoof,eval,0.048614501953125
LA_E_4538449,asvspoof,eval,0.04931640625
LA_E_1124748,asvspoof,eval,0.03790283203125
LA_E_9660417,asvspoof,eval,0.05035400390625
LA_E_9619847,asvspoof,eval,0.07568359375
LA_E_7046804,asvspoof,eval,0.06097412109375
LA_E_8127722,asvspoof,eval,0.04302978515625
LA_E_4538019,asvspoof,eval,0.05975341796875
LA_E_8516237,asvspoof,eval,0.0556640625
LA_E_1643217,asvspoof,eval,0.06695556640625
LA_E_5271811,asvspoof,eval,0.039031982421875
LA_E_1884672,asvspoof,eval,0.043243408203125
LA_E_8652550,asvspoof,eval,0.057708740234375
LA_E_3149759,asvspoof,eval,0.10992431640625
LA_E_1316188,asvspoof,eval,0.10809326171875
LA_E_9166428,asvspoof,eval,0.047332763671875
LA_E_4457081,asvspoof,eval,0.032623291015625
LA_E_5272836,asvspoof,eval,0.06597900390625
LA_E_4407998,asvspoof,eval,0.045135498046875
LA_E_9564542,asvspoof,eval,0.0355224609375
LA_E_9016542,asvspoof,eval,0.03143310546875
LA_E_9655611,asvspoof,eval,0.05987548828125
LA_E_9921365,asvspoof,eval,0.05908203125
LA_E_8205632,asvspoof,eval,0.0300445556640625
LA_E_6645778,asvspoof,eval,0.050506591796875
LA_E_8875332,asvspoof,eval,0.0297088623046875
LA_E_8623364,asvspoof,eval,0.0396728515625
LA_E_3289935,asvspoof,eval,0.0303192138671875
LA_E_5642726,asvspoof,eval,0.04876708984375
LA_E_6302157,asvspoof,eval,0.07342529296875
LA_E_5164738,asvspoof,eval,0.06915283203125
LA_E_3869585,asvspoof,eval,0.0643310546875
LA_E_8699385,asvspoof,eval,0.0296173095703125
LA_E_2876531,asvspoof,eval,0.053497314453125
LA_E_6270096,asvspoof,eval,0.03619384765625
LA_E_9336006,asvspoof,eval,0.03924560546875
LA_E_9532042,asvspoof,eval,0.03924560546875
LA_E_8894706,asvspoof,eval,0.0276336669921875
LA_E_1360009,asvspoof,eval,0.04736328125
LA_E_4433415,asvspoof,eval,0.0408935546875
LA_E_7443755,asvspoof,eval,0.030517578125
LA_E_4893113,asvspoof,eval,0.058990478515625
LA_E_6302087,asvspoof,eval,0.0784912109375
LA_E_5417995,asvspoof,eval,0.042083740234375
LA_E_4461152,asvspoof,eval,0.0237274169921875
LA_E_2259120,asvspoof,eval,0.05279541015625
LA_E_7920395,asvspoof,eval,0.047882080078125
LA_E_1573347,asvspoof,eval,0.0765380859375
LA_E_8052268,asvspoof,eval,0.0335693359375
LA_E_6624352,asvspoof,eval,0.08026123046875
LA_E_5522211,asvspoof,eval,0.07452392578125
LA_E_1255435,asvspoof,eval,0.05859375
LA_E_6841473,asvspoof,eval,0.055877685546875
LA_E_9002620,asvspoof,eval,0.0758056640625
LA_E_1032786,asvspoof,eval,0.08642578125
LA_E_3066650,asvspoof,eval,0.0712890625
LA_E_8322999,asvspoof,eval,0.0794677734375
LA_E_9348680,asvspoof,eval,0.07623291015625
LA_E_2612258,asvspoof,eval,0.050140380859375
LA_E_9514232,asvspoof,eval,0.1009521484375
LA_E_3400908,asvspoof,eval,0.0537109375
LA_E_2084246,asvspoof,eval,0.04608154296875
LA_E_2623086,asvspoof,eval,0.0758056640625
LA_E_4931927,asvspoof,eval,0.06304931640625
LA_E_2410081,asvspoof,eval,0.0648193359375
LA_E_6080571,asvspoof,eval,0.044525146484375
LA_E_6719072,asvspoof,eval,0.05023193359375
LA_E_3489325,asvspoof,eval,0.042877197265625
LA_E_6476911,asvspoof,eval,0.07513427734375
LA_E_8695753,asvspoof,eval,0.08074951171875
LA_E_7498821,asvspoof,eval,0.058837890625
LA_E_3608015,asvspoof,eval,0.08624267578125
LA_E_1758088,asvspoof,eval,0.058380126953125
LA_E_5710097,asvspoof,eval,0.034149169921875
LA_E_8015337,asvspoof,eval,0.04888916015625
LA_E_2283954,asvspoof,eval,0.04937744140625
LA_E_1496437,asvspoof,eval,0.06890869140625
LA_E_1518782,asvspoof,eval,0.048431396484375
LA_E_9127506,asvspoof,eval,0.093505859375
LA_E_4764838,asvspoof,eval,0.08160400390625
LA_E_3646084,asvspoof,eval,0.053253173828125
LA_E_2971987,asvspoof,eval,0.058380126953125
LA_E_4488636,asvspoof,eval,0.047760009765625
LA_E_9413624,asvspoof,eval,0.060943603515625
LA_E_1781919,asvspoof,eval,0.06451416015625
LA_E_9824316,asvspoof,eval,0.05364990234375
LA_E_5835059,asvspoof,eval,0.054779052734375
LA_E_1615561,asvspoof,eval,0.06353759765625
LA_E_3526865,asvspoof,eval,0.062469482421875
LA_E_4907374,asvspoof,eval,0.03857421875
LA_E_4338784,asvspoof,eval,0.035186767578125
LA_E_8096906,asvspoof,eval,0.043792724609375
LA_E_8005209,asvspoof,eval,0.0697021484375
LA_E_6472962,asvspoof,eval,0.0684814453125
LA_E_6943269,asvspoof,eval,0.051177978515625
LA_E_8122303,asvspoof,eval,0.057220458984375
LA_E_7687329,asvspoof,eval,0.0662841796875
LA_E_8248731,asvspoof,eval,0.054229736328125
LA_E_6917750,asvspoof,eval,0.06170654296875
LA_E_3436246,asvspoof,eval,0.080810546875
LA_E_6161274,asvspoof,eval,0.039031982421875
LA_E_6507187,asvspoof,eval,0.07110595703125
LA_E_4951664,asvspoof,eval,0.033538818359375
LA_E_7367705,asvspoof,eval,0.046478271484375
LA_E_9146032,asvspoof,eval,0.07769775390625
LA_E_2192666,asvspoof,eval,0.060455322265625
LA_E_8358240,asvspoof,eval,0.03436279296875
LA_E_7238870,asvspoof,eval,0.05596923828125
LA_E_7147841,asvspoof,eval,0.09088134765625
LA_E_6927350,asvspoof,eval,0.055023193359375
LA_E_8801991,asvspoof,eval,0.096435546875
LA_E_6698627,asvspoof,eval,0.06585693359375
LA_E_3693935,asvspoof,eval,0.0655517578125
LA_E_7646628,asvspoof,eval,0.04168701171875
LA_E_4620978,asvspoof,eval,0.037139892578125
LA_E_7447282,asvspoof,eval,0.07073974609375
LA_E_4863156,asvspoof,eval,0.054931640625
LA_E_6513899,asvspoof,eval,0.0266571044921875
LA_E_3532149,asvspoof,eval,0.0506591796875
LA_E_5389454,asvspoof,eval,0.048492431640625
LA_E_7874120,asvspoof,eval,0.044586181640625
LA_E_3330408,asvspoof,eval,0.032012939453125
LA_E_6132294,asvspoof,eval,0.06732177734375
LA_E_2921262,asvspoof,eval,0.060028076171875
LA_E_7895059,asvspoof,eval,0.0765380859375
LA_E_1402443,asvspoof,eval,0.075439453125
LA_E_3544446,asvspoof,eval,0.042449951171875
LA_E_2099206,asvspoof,eval,0.032684326171875
LA_E_6061084,asvspoof,eval,0.080078125
LA_E_9070522,asvspoof,eval,0.057037353515625
LA_E_3018358,asvspoof,eval,0.05419921875
LA_E_8653312,asvspoof,eval,0.045867919921875
LA_E_8869832,asvspoof,eval,0.07122802734375
LA_E_5786142,asvspoof,eval,0.056121826171875
LA_E_7770705,asvspoof,eval,0.041107177734375
LA_E_5568503,asvspoof,eval,0.09820556640625
LA_E_4366876,asvspoof,eval,0.0582275390625
LA_E_8789935,asvspoof,eval,0.058135986328125
LA_E_7354805,asvspoof,eval,0.048309326171875
LA_E_3147143,asvspoof,eval,0.057220458984375
LA_E_8316279,asvspoof,eval,0.0596923828125
LA_E_1092415,asvspoof,eval,0.039276123046875
LA_E_6655477,asvspoof,eval,0.03369140625
LA_E_5910677,asvspoof,eval,0.08135986328125
LA_E_6212333,asvspoof,eval,0.034698486328125
LA_E_6588007,asvspoof,eval,0.04986572265625
LA_E_3055558,asvspoof,eval,0.0694580078125
LA_E_9567433,asvspoof,eval,0.07000732421875
LA_E_9981905,asvspoof,eval,0.05853271484375
LA_E_1701343,asvspoof,eval,0.06451416015625
LA_E_5434527,asvspoof,eval,0.049530029296875
LA_E_6227078,asvspoof,eval,0.035400390625
LA_E_7923003,asvspoof,eval,0.06976318359375
LA_E_8755986,asvspoof,eval,0.06756591796875
LA_E_2696932,asvspoof,eval,0.017730712890625
LA_E_9301157,asvspoof,eval,0.0784912109375
LA_E_3569480,asvspoof,eval,0.0565185546875
LA_E_5701577,asvspoof,eval,0.05389404296875
LA_E_6360880,asvspoof,eval,0.0780029296875
LA_E_5555053,asvspoof,eval,0.034881591796875
LA_E_7856675,asvspoof,eval,0.035186767578125
